18850,31150,25000,25000,31150,18850,25000,25000
18906,31206,25000,25000,31150,18850,25000,25000
18962,31262,25000,25000,31150,18850,25000,25000
13250,36750,29550,20450,36750,13250,20450,29550
13307,36807,29550,20450,36750,13250,20450,29550
13364,36864,29550,20450,36750,13250,20450,29550
13600,36400,20300,29700,36400,13600,29700,20300
13659,36459,20300,29700,36400,13600,29700,20300
13718,36518,20300,29700,36400,13600,29700,20300
