17100,32900,25000,25000,32900,17100,25000,25000
17156,32956,25000,25000,32900,17100,25000,25000
17212,33012,25000,25000,32900,17100,25000,25000
12400,37600,28700,21300,37600,12400,21300,28700
12457,37657,28700,21300,37600,12400,21300,28700
12514,37714,28700,21300,37600,12400,21300,28700
12700,37300,21100,28900,37300,12700,28900,21100
12759,37359,21100,28900,37300,12700,28900,21100
12818,37418,21100,28900,37300,12700,28900,21100
