17800,32200,25000,25000,32200,17800,25000,25000
17851,32251,25000,25000,32200,17800,25000,25000
17902,32302,25000,25000,32200,17800,25000,25000
12800,37200,29000,21000,37200,12800,21000,29000
12852,37252,29000,21000,37200,12800,21000,29000
12904,37304,29000,21000,37200,12800,21000,29000
13200,36800,20850,29150,36800,13200,29150,20850
13252,36852,20850,29150,36800,13200,29150,20850
13304,36904,20850,29150,36800,13200,29150,20850
