24300,25700,25000,25000,25700,24300,25000,25000
24352,25752,25000,25000,25700,24300,25000,25000
24352,25752,25000,25000,25700,24300,25000,25000
16100,33900,32100,17900,33900,16100,17900,32100
16152,33952,32100,17900,33900,16100,17900,32100
16204,34004,32100,17900,33900,16100,17900,32100
16600,33400,17900,32100,33400,16600,32100,17900
16652,33452,17900,32100,33400,16600,32100,17900
16704,33504,17900,32100,33400,16600,32100,17900
